1224,17,0
1225,17,0
1226,17,0
1227,17,0
1228,17,0
1229,17,0
1230,17,0
1231,17,0
1232,17,0
1233,17,0
1234,17,0
1235,17,0
1236,17,0
1237,17,0
1238,17,0
1239,17,0
1240,17,0
1241,17,0
1242,17,0
1243,17,0
1244,17,0
1245,17,0
1246,17,0
1247,17,0
1248,17,0
1249,17,0
1250,17,0
1251,17,0
1252,17,0
1253,17,0
1255,17,0
1256,17,0
1257,17,0
1258,17,0
1259,17,0
1260,17,0
1261,17,0
1262,17,0
1263,17,0
1264,17,0
1265,17,0
1266,17,0
1267,17,0
1268,17,0
1269,17,0
1270,17,0
1271,17,0
1272,17,0
1273,17,0
1274,17,0
1276,17,0
1277,17,0
1278,17,0
1279,17,0
1280,17,0
1281,17,0
1282,17,0
1284,17,0
1285,17,0
1286,17,0
1287,17,0
1288,17,0
1289,17,0
1290,17,0
1291,17,0
1297,17,0
1317,17,0
1318,17,0
1319,17,0
1320,17,0
1321,17,0
1325,17,0
1326,17,0
1327,17,0
1328,17,0
1329,17,0
1333,17,0
1335,17,0
1337,17,0
1342,17,0
1344,17,0
1345,17,0
1346,17,0
1347,17,0
1348,17,0
1349,17,0
1350,17,0
1351,17,0
1352,17,0
1353,17,0
1354,17,0
1355,17,0
1356,17,0
1357,17,0
1358,17,0
1359,17,0
1360,17,0
1361,17,0
1362,17,0
1363,17,0
1364,17,0
1365,17,0
1367,17,0
1368,17,0
1369,17,0
1370,17,0
1371,17,0
1372,17,0
1373,17,0
1374,17,0
1375,17,0
1381,17,0
1382,17,0
1383,17,0
1384,17,0
1385,17,0
1386,17,0
1387,17,0
1388,17,0
1389,17,0
1390,17,0
1391,17,0
1392,17,0
1393,17,0
1395,17,0
1396,17,0
1397,17,0
1398,17,0
1399,17,0
1400,17,0
1401,17,0
1402,17,0
1410,3,0
1415,17,0
1422,17,0
1423,17,0
1424,17,0
1425,17,0
1426,17,0
1427,17,0
1431,17,0
1469,17,0
1471,17,0
1476,17,0
1477,17,0
1478,17,0
1481,17,0
1519,17,0
1520,17,0
1523,17,0
1524,17,0
1525,17,0
1526,17,0
1527,17,0
1528,17,0
1529,17,0
1530,17,0
1542,9,0
1542,41,0
1561,17,0
1562,17,0
1563,17,0
1564,17,0
1565,17,0
1566,17,0
1572,17,0
1573,17,0
1574,17,0
1575,17,0
1576,9,0
1576,44,0
1583,9,0
1583,44,0
1587,11,0
1587,37,0
1587,39,0
1587,42,0
1594,17,0
1595,17,0
1596,17,0
1597,17,0
1598,17,0
1600,17,0
1601,17,0
1602,17,0
1603,17,0
1604,17,0
1605,17,0
1606,17,0
1607,17,0
1608,17,0
1609,17,0
1610,17,0
1611,17,0
1612,17,0
1617,17,0
1618,17,0
1619,17,0
1621,17,0
1622,17,0
1623,17,0
1624,17,0
1625,17,0
1626,17,0
1627,17,0
1628,17,0
1629,17,0
1630,17,0
1631,17,0
1632,17,0
1634,17,0
1635,17,0
1636,17,0
1637,17,0
1647,11,0
1647,20,0
1647,21,0
1647,22,0
1647,23,0
1647,25,0
1647,34,0
1647,35,0
1647,43,0
1666,11,0
1666,20,0
1666,21,0
1666,22,0
1666,23,0
1666,26,0
1666,32,0
1666,34,0
1666,35,0
1666,36,0
1666,43,0
1683,11,0
1683,20,0
1683,21,0
1683,22,0
1683,23,0
1683,25,0
1683,34,0
1683,35,0
1683,43,0
1690,11,0
1690,43,0
1690,53,0
1690,54,0
1690,55,0
1690,56,0
1690,57,0
1690,64,0
1691,17,0
1692,17,0
1693,17,0
1704,11,0
1704,20,0
1704,21,0
1704,22,0
1704,23,0
1704,25,0
1704,26,0
1704,32,0
1704,43,0
1755,17,0
1766,27,0
1776,27,0
1777,27,0
1780,17,0
1781,17,0
1782,17,0
1783,17,0
1784,17,0
1785,17,0
1786,17,0
1787,17,0
1788,17,0
1789,17,0
1790,17,0
1791,17,0
1792,17,0
1794,17,0
1795,17,0
1796,17,0
1799,17,0
1800,17,0
1801,17,0
1802,17,0
1803,17,0
1804,18,0
1805,17,0
1806,17,0
1808,17,0
1809,17,0
1810,17,0
1811,17,0
1812,17,0
1813,17,0
1814,17,0
1815,17,0
1816,17,0
1817,17,0
1818,17,0
1819,17,0
1820,17,0
1821,17,0
1822,17,0
1823,17,0
1824,17,0
1825,17,0
1826,17,0
1834,17,0
1835,17,0
1836,17,0
1837,17,0
1838,17,0
1839,17,0
1840,17,0
1841,17,0
1842,17,0
1843,17,0
1849,17,0
1850,17,0
1852,17,0
1880,17,0
1884,17,0
1885,17,0
1886,17,0
1887,17,0
1888,17,0
1889,17,0
1890,17,0
1891,17,0
1892,17,0
1893,17,0
1894,17,0
1895,17,0
1896,17,0
1898,17,0
1899,17,0
1924,17,0
1925,17,0
1926,17,0
1927,17,0
1928,17,0
1929,17,0
1930,17,0
1931,17,0
1932,17,0
1933,17,0
1934,17,0
1935,17,0
1936,17,0
1937,17,0
1938,17,0
1939,17,0
1940,17,0
1941,17,0
1942,17,0
1943,17,0
1947,17,0
1948,17,0
1949,17,0
1950,17,0
1951,17,0
1952,17,0
1953,17,0
1954,17,0
1955,17,0
1956,17,0
1957,17,0
1958,17,0
1959,17,0
1960,17,0
1961,17,0
1962,17,0
1963,17,0
1964,17,0
1965,17,0
1966,17,0
1967,17,0
1968,17,0
1969,17,0
1970,17,0
1971,17,0
1972,17,0
1974,17,0
1975,17,0
1976,17,0
1977,17,0
1978,17,0
1979,17,0
1980,17,0
1981,17,0
1982,17,0
1987,17,0
1990,17,0
1991,17,0
1992,17,0
1993,17,0
1994,17,0
1995,17,0
1996,17,0
1997,17,0
1998,17,0
1999,17,0
2000,17,0
2001,17,0
2002,17,0
2003,17,0
2004,17,0
2005,17,0
2017,11,0
2017,20,0
2017,21,0
2017,22,0
2017,23,0
2017,26,0
2017,32,0
2017,33,0
2017,34,0
2017,35,0
2017,43,0
2030,11,0
2030,20,0
2030,21,0
2030,22,0
2030,23,0
2030,26,0
2030,32,0
2030,34,0
2030,35,0
2030,50,0
2042,11,0
2042,20,0
2042,21,0
2042,22,0
2042,23,0
2042,32,0
2042,34,0
2042,35,0
2042,50,0
2053,11,0
2053,20,0
2053,21,0
2053,22,0
2053,23,0
2053,25,0
2053,34,0
2053,35,0
2053,36,0
2053,43,0
2054,17,0
2055,17,0
2056,17,0
2057,17,0
2058,17,0
2059,11,0
2059,20,0
2059,21,0
2059,22,0
2059,23,0
2059,32,0
2059,34,0
2059,35,0
2059,45,0
2059,46,0
2059,47,0
2059,48,0
2059,49,0
2067,17,0
2068,11,0
2068,20,0
2068,21,0
2068,22,0
2068,23,0
2068,34,0
2068,35,0
2068,43,0
2069,11,0
2069,46,0
2069,47,0
2069,48,0
2070,17,0
2071,17,0
2072,17,0
2073,17,0
2099,17,0
2100,17,0
2112,17,0
2114,17,0
2115,17,0
2116,17,0
2117,17,0
2118,17,0
2119,17,0
2120,17,0
2121,17,0
2122,17,0
2123,17,0
2124,17,0
2125,17,0
2126,17,0
2127,17,0
2128,17,0
2129,17,0
2130,17,0
2131,17,0
2132,17,0
2133,17,0
2134,17,0
2135,17,0
2136,17,0
2137,17,0
2138,17,0
2139,17,0
2140,17,0
2141,17,0
2142,17,0
2143,17,0
2144,17,0
2145,17,0
2146,17,0
2147,17,0
2148,17,0
2149,17,0
2150,17,0
2151,17,0
2152,17,0
2153,17,0
2154,17,0
2155,17,0
2156,17,0
2157,17,0
2158,17,0
2159,17,0
2160,17,0
2162,17,0
2163,17,0
2164,17,0
2165,17,0
2166,17,0
2167,17,0
2168,17,0
2170,17,0
2171,17,0
2172,17,0
2173,17,0
2174,17,0
2175,17,0
2176,17,0
2177,17,0
2178,17,0
2179,17,0
2180,17,0
2181,17,0
2182,17,0
2183,17,0
2184,17,0
2185,17,0
2186,17,0
2187,17,0
2188,17,0
2189,17,0
2190,17,0
2191,17,0
2192,17,0
2193,17,0
2194,17,0
2195,17,0
2196,17,0
2197,17,0
2198,17,0
2199,17,0
2200,17,0
2201,17,0
2202,17,0
2203,17,0
2204,17,0
2205,17,0
2206,17,0
2207,17,0
2208,17,0
2212,17,0
2213,17,0
2214,17,0
2215,17,0
2216,17,0
2217,17,0
2218,17,0
2219,17,0
2220,17,0
2221,17,0
2222,17,0
2223,17,0
2224,17,0
2225,17,0
2226,17,0
2227,17,0
2228,17,0
2229,17,0
2230,17,0
2231,17,0
2232,17,0
2233,17,0
2234,17,0
2235,17,0
2236,17,0
2237,17,0
2238,17,0
2240,17,0
2241,17,0
2242,17,0
2243,17,0
2244,17,0
2245,17,0
2246,17,0
2247,17,0
2248,17,0
2249,17,0
2250,17,0
2251,17,0
2252,17,0
2253,17,0
2254,17,0
2255,17,0
2256,17,0
2257,17,0
2258,17,0
2259,17,0
2260,17,0
2310,17,0
2311,17,0
2312,17,0
2313,17,0
2314,17,0
2315,17,0
2316,17,0
2317,17,0
2318,17,0
2319,17,0
2320,17,0
2321,17,0
2322,17,0
2323,17,0
2324,17,0
2325,17,0
2326,17,0
2327,17,0
2328,17,0
2329,17,0
2330,17,0
2331,17,0
2332,17,0
2333,17,0
2334,17,0
2335,17,0
2336,17,0
2337,17,0
2338,17,0
2339,17,0
2340,17,0
2341,17,0
2342,17,0
2343,17,0
2344,17,0
2345,17,0
2346,17,0
2347,17,0
2348,17,0
2349,17,0
2350,17,0
2351,17,0
2352,17,0
2353,17,0
2354,17,0
2355,17,0
2356,17,0
2357,17,0
2358,17,0
2359,17,0
2360,17,0
2361,17,0
2362,17,0
2363,17,0
2364,17,0
2365,17,0
2366,17,0
2367,17,0
2369,17,0
2370,17,0
2371,17,0
2372,11,0
2372,20,0
2372,21,0
2372,22,0
2372,23,0
2372,32,0
2372,34,0
2372,35,0
2372,43,0
2373,11,0
2373,20,0
2373,21,0
2373,22,0
2373,23,0
2373,26,0
2373,32,0
2373,33,0
2373,34,0
2373,35,0
2373,43,0
2378,17,0
2379,17,0
2380,17,0
2381,17,0
2382,17,0
2383,17,0
2384,17,0
2385,17,0
2386,17,0
2387,17,0
2388,17,0
2389,17,0
2390,17,0
2391,17,0
2392,17,0
2393,17,0
2394,17,0
2395,17,0
2396,17,0
2397,17,0
2398,17,0
2399,17,0
2400,17,0
2401,17,0
2403,17,0
2404,17,0
2405,17,0
2406,17,0
2407,17,0
2408,17,0
2409,17,0
2410,17,0
2411,17,0
2412,17,0
2413,17,0
2414,17,0
2415,17,0
2416,17,0
2417,17,0
2418,17,0
2419,17,0
2420,17,0
2421,17,0
2422,17,0
2423,17,0
2424,17,0
2425,17,0
2426,17,0
2427,17,0
2428,17,0
2429,17,0
2430,17,0
2431,17,0
2432,17,0
2433,17,0
2434,17,0
2435,17,0
2436,17,0
2437,17,0
2438,17,0
2439,17,0
2440,17,0
2441,17,0
2447,17,0
2448,17,0
2449,17,0
2450,17,0
2451,17,0
2452,17,0
2453,17,0
2454,17,0
2455,17,0
2456,17,0
2457,17,0
2458,17,0
2459,17,0
2460,17,0
2461,19,0
2462,17,0
2463,17,0
2464,17,0
2465,17,0
2466,17,0
2467,17,0
2468,17,0
2469,17,0
2470,17,0
2471,17,0
2472,17,0
2473,17,0
2474,17,0
2475,17,0
2476,9,0
2476,41,0
2477,11,0
2477,20,0
2477,21,0
2477,22,0
2477,23,0
2477,32,0
2477,34,0
2477,50,0
2477,58,0
2485,11,0
2485,20,0
2485,21,0
2485,22,0
2485,23,0
2485,32,0
2485,34,0
2485,43,0
2492,11,0
2492,20,0
2492,21,0
2492,22,0
2492,23,0
2492,34,0
2492,35,0
2492,43,0
2499,11,0
2499,20,0
2499,21,0
2499,22,0
2499,23,0
2499,25,0
2499,26,0
2499,32,0
2499,34,0
2499,35,0
2499,43,0
2505,11,0
2505,20,0
2505,21,0
2505,22,0
2505,23,0
2505,32,0
2505,34,0
2505,35,0
2505,43,0
2520,11,0
2520,20,0
2520,21,0
2520,22,0
2520,23,0
2520,43,0
2525,11,0
2525,20,0
2525,21,0
2525,22,0
2525,23,0
2525,32,0
2525,34,0
2525,35,0
2525,43,0
2533,11,0
2533,20,0
2533,21,0
2533,22,0
2533,23,0
2533,26,0
2533,32,0
2533,34,0
2533,35,0
2533,43,0
2534,17,0
2536,17,0
2578,17,0
2581,17,0
2582,17,0
2583,17,0
2585,17,0
2586,17,0
2587,17,0
2588,17,0
2589,17,0
2590,17,0
2591,17,0
2592,17,0
2593,17,0
2594,17,0
2595,17,0
2596,17,0
2597,17,0
2598,17,0
2599,17,0
2600,17,0
2601,17,0
2602,17,0
2603,17,0
2604,17,0
2605,17,0
2606,17,0
2607,17,0
2608,17,0
2609,17,0
2610,17,0
2611,17,0
2679,17,0
2680,17,0
2681,17,0
2682,17,0
2683,17,0
2684,17,0
2685,17,0
2686,17,0
2687,17,0
2688,17,0
2691,17,0
2692,17,0
2693,17,0
2694,17,0
2695,17,0
2696,17,0
2697,17,0
2698,17,0
2710,17,0
2711,17,0
2712,17,0
2713,17,0
2714,17,0
2715,17,0
2716,17,0
2717,17,0
2718,17,0
2719,17,0
2720,17,0
2721,17,0
2722,17,0
2723,17,0
2724,17,0
2725,17,0
2726,17,0
2727,17,0
2728,17,0
2729,17,0
2730,17,0
2731,17,0
2732,17,0
2733,17,0
2734,17,0
2735,17,0
2736,17,0
2737,17,0
2738,17,0
2739,17,0
2740,17,0
2742,17,0
2743,17,0
2744,17,0
2745,17,0
2746,17,0
2751,17,0
2752,17,0
2753,17,0
2754,17,0
2755,17,0
2756,17,0
2757,17,0
2758,17,0
2759,17,0
2760,17,0
2761,17,0
2762,17,0
2763,17,0
2764,17,0
2765,17,0
2766,17,0
2767,17,0
2768,17,0
2769,17,0
2770,17,0
2771,17,0
2772,17,0
2773,17,0
2774,17,0
2775,17,0
2776,17,0
2777,17,0
2778,17,0
2779,17,0
2780,17,0
2781,17,0
2782,17,0
2783,17,0
2784,17,0
2785,17,0
2786,17,0
2787,17,0
2788,17,0
2790,17,0
2791,17,0
2792,17,0
2793,17,0
2794,17,0
2795,17,0
2796,17,0
2798,17,0
2799,17,0
2800,17,0
2801,17,0
2802,17,0
2803,17,0
2804,19,0
2805,17,0
2806,17,0
2807,17,0
2808,17,0
2809,17,0
2811,17,0
2812,17,0
2814,17,0
2815,17,0
2816,17,0
2817,17,0
2818,17,0
2819,17,0
2820,17,0
2821,17,0
2822,17,0
2823,17,0
2824,17,0
2825,17,0
2826,17,0
2827,17,0
2828,17,0
2829,17,0
2834,17,0
2835,17,0
2836,17,0
2837,17,0
2839,17,0
2840,17,0
2841,17,0
2842,17,0
2843,17,0
2844,17,0
2847,17,0
2868,17,0
2869,17,0
2870,17,0
2871,17,0
2872,17,0
2875,17,0
2876,17,0
2877,17,0
2878,17,0
2879,17,0
2880,17,0
2881,17,0
2882,17,0
2883,17,0
2884,17,0
2885,17,0
2886,17,0
2887,17,0
2888,17,0
2894,17,0
2895,17,0
2896,17,0
2897,17,0
2898,17,0
2899,17,0
2900,17,0
2901,17,0
2902,17,0
2903,17,0
2904,17,0
2905,17,0
2906,17,0
2907,17,0
2908,17,0
2909,17,0
2910,17,0
2911,17,0
2912,17,0
2913,17,0
2914,17,0
2915,17,0
2916,17,0
2917,17,0
2918,17,0
2919,17,0
2920,17,0
2921,17,0
2922,17,0
2923,17,0
2924,17,0
2925,17,0
2926,17,0
2927,17,0
2928,17,0
2929,17,0
2930,17,0
2931,17,0
2932,17,0
2933,17,0
2934,17,0
2935,17,0
2936,17,0
2937,17,0
2938,17,0
2939,17,0
2941,17,0
2943,17,0
2944,17,0
2945,17,0
2946,17,0
2947,17,0
2948,17,0
2949,17,0
2950,17,0
2951,17,0
2952,17,0
2953,17,0
2954,17,0
2955,17,0
2956,17,0
2957,17,0
2958,17,0
2959,17,0
2960,17,0
2961,17,0
2962,17,0
2963,17,0
2964,17,0
2965,17,0
2966,17,0
2967,17,0
2970,17,0
2971,17,0
2972,17,0
2973,17,0
2974,17,0
2975,17,0
2976,17,0
2977,17,0
2978,17,0
2979,17,0
2980,17,0
2981,17,0
2982,17,0
2983,17,0
2984,17,0
2985,17,0
2986,17,0
2987,17,0
2988,17,0
2989,17,0
2990,17,0
2991,17,0
2992,17,0
2993,17,0
2994,17,0
2995,17,0
2996,17,0
2997,17,0
2998,17,0
2999,17,0
3000,17,0
3001,17,0
3003,17,0
3004,17,0
3005,17,0
3006,17,0
3007,17,0
3008,17,0
3009,17,0
3010,17,0
3011,17,0
3012,17,0
3013,17,0
3014,17,0
3015,17,0
3016,17,0
3018,17,0
3019,17,0
3031,11,0
3031,20,0
3031,21,0
3031,22,0
3031,23,0
3031,32,0
3031,34,0
3031,35,0
3031,50,0
3032,17,0
3033,17,0
3045,11,0
3045,20,0
3045,21,0
3045,22,0
3045,23,0
3045,32,0
3045,34,0
3045,35,0
3045,50,0
3057,11,0
3057,20,0
3057,21,0
3057,22,0
3057,23,0
3057,32,0
3057,34,0
3057,35,0
3057,50,0
3119,17,0
3122,17,0
3124,17,0
3126,17,0
3127,17,0
3128,17,0
3129,17,0
3130,17,0
3131,17,0
3132,17,0
3133,17,0
3134,17,0
3135,17,0
3136,17,0
3137,17,0
3138,17,0
3139,17,0
3140,11,0
3140,20,0
3140,21,0
3140,22,0
3140,23,0
3140,32,0
3140,34,0
3140,43,0
3154,17,0
3155,11,0
3155,20,0
3155,21,0
3155,22,0
3155,23,0
3155,25,0
3155,26,0
3155,32,0
3155,34,0
3155,35,0
3155,50,0
3155,58,0
3170,11,0
3170,20,0
3170,21,0
3170,22,0
3170,23,0
3170,25,0
3170,26,0
3170,32,0
3170,34,0
3170,35,0
3170,50,0
3181,17,0
3182,17,0
3183,17,0
3184,17,0
3185,17,0
3186,17,0
3187,17,0
3188,17,0
3189,17,0
3190,17,0
3191,17,0
3192,17,0
3193,17,0
3194,17,0
3196,17,0
3197,17,0
3198,17,0
3199,17,0
3200,17,0
3201,17,0
3202,17,0
3203,17,0
3204,17,0
3205,17,0
3206,17,0
3207,11,0
3207,20,0
3207,21,0
3207,22,0
3207,23,0
3207,32,0
3207,34,0
3207,35,0
3207,50,0
3224,17,0
3225,17,0
3226,17,0
3227,17,0
3228,17,0
3229,17,0
3230,17,0
3231,17,0
3232,17,0
3233,17,0
3234,17,0
3235,17,0
3236,17,0
3237,11,0
3237,20,0
3237,21,0
3237,22,0
3237,23,0
3237,26,0
3237,32,0
3237,34,0
3237,35,0
3237,43,0
3248,11,0
3248,20,0
3248,21,0
3248,22,0
3248,23,0
3248,25,0
3248,26,0
3248,32,0
3248,34,0
3248,35,0
3248,43,0
3262,11,0
3262,20,0
3262,21,0
3262,22,0
3262,23,0
3262,25,0
3262,26,0
3262,32,0
3262,34,0
3262,35,0
3262,43,0
3274,11,0
3274,20,0
3274,21,0
3274,22,0
3274,23,0
3274,26,0
3274,32,0
3274,34,0
3274,35,0
3274,43,0
3286,17,0
3289,17,0
3290,17,0
3291,17,0
3292,17,0
3293,17,0
3296,17,0
3299,17,0
3300,17,0
3301,17,0
3302,17,0
3303,17,0
3304,17,0
3305,17,0
3306,17,0
3307,17,0
3308,17,0
3309,17,0
3310,17,0
3311,17,0
3312,17,0
3314,17,0
3315,17,0
3316,17,0
3317,17,0
3318,17,0
3319,17,0
3320,17,0
3321,17,0
3322,17,0
3323,17,0
3324,17,0
3338,11,0
3338,20,0
3338,21,0
3338,22,0
3338,23,0
3338,26,0
3338,32,0
3338,34,0
3338,35,0
3338,50,0
3349,11,0
3349,20,0
3349,21,0
3349,22,0
3349,23,0
3349,26,0
3349,32,0
3349,34,0
3349,35,0
3349,50,0
3350,11,0
3350,20,0
3350,21,0
3350,22,0
3350,23,0
3350,25,0
3350,26,0
3350,32,0
3350,34,0
3350,35,0
3350,43,0
3366,11,0
3366,20,0
3366,21,0
3366,22,0
3366,23,0
3366,26,0
3366,32,0
3366,34,0
3366,35,0
3366,43,0
3394,11,0
3394,20,0
3394,21,0
3394,22,0
3394,23,0
3394,25,0
3394,26,0
3394,32,0
3394,34,0
3394,35,0
3394,50,0
3394,58,0
3407,17,0
3408,17,0
3409,17,0
3410,17,0
3411,17,0
3412,17,0
3413,17,0
3414,17,0
3418,17,0
3419,17,0
3420,17,0
3421,17,0
3422,17,0
3423,17,0
3424,17,0
3425,17,0
3426,17,0
3427,17,0
3428,17,0
3431,17,0
3432,17,0
3433,17,0
3434,17,0
3435,17,0
3436,17,0
3438,17,0
3439,17,0
3440,17,0
3441,17,0
3442,17,0
3443,17,0
3444,17,0
3445,17,0
3446,17,0
3447,17,0
3448,17,0
3449,17,0
3450,17,0
3451,17,0
3452,17,0
3454,17,0
3500,17,0
3501,17,0
3502,17,0
3503,17,0
3504,17,0
3505,17,0
3506,17,0
3507,17,0
3508,17,0
3509,17,0
3510,17,0
3511,17,0
3512,17,0
3513,17,0
3514,17,0
3515,17,0
3516,17,0
3517,17,0
3518,17,0
3519,17,0
3520,17,0
3521,17,0
3522,17,0
3523,17,0
3524,17,0
3525,17,0
3526,17,0
3527,17,0
3528,17,0
3529,17,0
3530,17,0
3531,17,0
3532,17,0
3533,17,0
3534,17,0
3535,17,0
3536,17,0
3537,17,0
3538,17,0
3539,17,0
3540,17,0
3541,17,0
3542,17,0
3543,17,0
3544,17,0
3545,17,0
3546,17,0
3548,17,0
3549,17,0
3550,17,0
3551,17,0
3552,17,0
3553,17,0
3554,17,0
3555,17,0
3556,17,0
3557,17,0
3558,17,0
3559,17,0
3560,17,0
3561,17,0
3562,17,0
3563,17,0
3564,17,0
3566,17,0
3567,17,0
3582,17,0
3605,17,0
3606,17,0
3633,17,0
3634,17,0
3635,17,0
3636,17,0
3637,17,0
3638,17,0
3639,17,0
3640,17,0
3641,17,0
3642,17,0
3643,17,0
3645,17,0
3646,17,0
3647,17,0
3648,17,0
3649,17,0
3650,17,0
3651,17,0
3652,17,0
3653,17,0
3654,17,0
3655,17,0
3656,17,0
3657,17,0
3658,17,0
3659,17,0
3660,17,0
3661,17,0
3662,17,0
3663,17,0
3664,17,0
3665,17,0
3666,17,0
3667,17,0
3668,17,0
3669,17,0
3670,17,0
3671,17,0
3672,17,0
3673,17,0
3674,17,0
3675,17,0
3676,17,0
3677,17,0
3678,17,0
3679,17,0
3680,17,0
3681,17,0
3682,17,0
3683,17,0
3684,17,0
3686,17,0
3687,17,0
3688,17,0
3689,17,0
3690,17,0
3691,17,0
3692,17,0
3693,17,0
3694,17,0
3695,17,0
3696,17,0
3697,17,0
3698,17,0
3700,17,0
3701,17,0
3702,17,0
3703,17,0
3704,17,0
3705,17,0
3706,17,0
3707,17,0
3708,17,0
3709,17,0
3710,17,0
3711,17,0
3712,17,0
3713,17,0
3714,17,0
3715,17,0
3716,17,0
3717,17,0
3718,17,0
3719,17,0
3720,17,0
3721,17,0
3722,17,0
3723,17,0
3724,17,0
3725,17,0
3726,17,0
3727,17,0
3728,17,0
3729,17,0
3730,17,0
3732,17,0
3733,17,0
3734,17,0
3735,17,0
3736,17,0
3737,17,0
3738,17,0
3739,17,0
3740,17,0
3741,17,0
3742,17,0
3743,17,0
3744,17,0
3745,17,0
3746,17,0
3747,17,0
3749,17,0
3750,17,0
3751,17,0
3753,17,0
3754,17,0
3755,17,0
3756,17,0
3757,17,0
3758,17,0
3759,17,0
3760,17,0
3761,17,0
3762,17,0
3763,17,0
3764,17,0
3765,17,0
3766,17,0
3767,17,0
3768,17,0
3769,17,0
3770,17,0
3771,17,0
3772,17,0
3773,17,0
3774,17,0
3818,17,0
3820,17,0
3821,17,0
3822,17,0
3823,17,0
3825,17,0
3826,17,0
3827,17,0
3828,17,0
3829,17,0
3830,17,0
3831,17,0
3832,17,0
3833,17,0
3834,17,0
3835,17,0
3836,17,0
3837,17,0
3838,17,0
3839,17,0
3840,17,0
3841,17,0
3842,17,0
3843,17,0
3854,11,0
3854,20,0
3854,21,0
3854,22,0
3854,23,0
3854,32,0
3854,34,0
3854,35,0
3854,50,0
3865,11,0
3865,20,0
3865,21,0
3865,22,0
3865,23,0
3865,25,0
3865,26,0
3865,32,0
3865,33,0
3865,34,0
3865,35,0
3865,43,0
3879,11,0
3879,20,0
3879,21,0
3879,22,0
3879,23,0
3879,26,0
3879,34,0
3879,35,0
3879,50,0
3899,11,0
3899,20,0
3899,21,0
3899,22,0
3899,23,0
3899,25,0
3899,26,0
3899,32,0
3899,34,0
3899,35,0
3899,43,0
3900,11,0
3900,20,0
3900,21,0
3900,22,0
3900,23,0
3900,26,0
3900,32,0
3900,34,0
3900,35,0
3900,43,0
3912,11,0
3912,20,0
3912,21,0
3912,22,0
3912,23,0
3912,25,0
3912,26,0
3912,32,0
3912,34,0
3912,35,0
3912,50,0
3912,58,0
3925,11,0
3925,20,0
3925,21,0
3925,22,0
3925,23,0
3925,26,0
3925,32,0
3925,34,0
3925,35,0
3925,50,0
3925,58,0
3937,11,0
3937,20,0
3937,21,0
3937,22,0
3937,23,0
3937,26,0
3937,32,0
3937,34,0
