242484,9510,coupon_amount,40.00
242485,9510,individual_use,yes
242486,9510,product_ids,
242487,9510,exclude_product_ids,
242488,9510,usage_limit,1
242489,9510,expiry_date,
242490,9510,apply_before_tax,no
242491,9510,free_shipping,yes
242492,9510,product_categories,a:0:{}
242493,9510,exclude_product_categories,a:0:{}
242494,9510,minimum_amount,
242495,9510,customer_email,a:0:{}
247531,9510,usage_count,1
242496,9511,_edit_last,1
242497,9511,_edit_lock,1427126547:1
242498,9511,discount_type,fixed_cart
242499,9511,coupon_amount,40.00
242500,9511,individual_use,yes
242501,9511,product_ids,
242502,9511,exclude_product_ids,
242503,9511,usage_limit,1
242504,9511,expiry_date,
242505,9511,apply_before_tax,no
242506,9511,free_shipping,yes
242507,9511,product_categories,a:0:{}
242508,9511,exclude_product_categories,a:0:{}
242509,9511,minimum_amount,
242510,9511,customer_email,a:0:{}
255379,9511,usage_count,1
256244,10006,_edit_last,1
256245,10006,_edit_lock,1436212846:1
256246,10006,discount_type,fixed_product
256247,10006,coupon_amount,8.00
256248,10006,individual_use,yes
256249,10006,product_ids,"9992,9995,10000,10003"
256250,10006,exclude_product_ids,
256251,10006,usage_limit,
256252,10006,expiry_date,
256253,10006,apply_before_tax,no
256254,10006,free_shipping,no
256255,10006,product_categories,a:0:{}
256256,10006,exclude_product_categories,a:0:{}
256257,10006,minimum_amount,
256258,10006,customer_email,a:0:{}
256683,10006,usage_count,1
