947,1,02/09/2013 20:23:18,02/09/2013 20:23:18,,Variation #947 of ScripTee Junior Basic,,publish,open,open,,product-938-variation-6,,,02/09/2013 20:23:18,02/09/2013 20:23:18,,938,http://www.gamerosity.com/?product_variation=product-938-variation-6,5,product_variation,,0
960,1,02/11/2013 16:30:56,02/11/2013 16:30:56,,Variation #960 of Survivor Strap,,publish,open,open,,product-838-variation,,,02/11/2013 16:30:56,02/11/2013 16:30:56,,838,http://www.gamerosity.com/?product_variation=product-838-variation,3,product_variation,,0
961,1,02/11/2013 16:31:04,02/11/2013 16:31:04,,Variation #961 of Survivor Strap,,publish,open,open,,product-838-variation-2,,,02/11/2013 16:31:04,02/11/2013 16:31:04,,838,http://www.gamerosity.com/?product_variation=product-838-variation-2,2,product_variation,,0
962,1,02/11/2013 16:31:10,02/11/2013 16:31:10,,Variation #962 of Survivor Strap,,publish,open,open,,product-838-variation-3,,,02/11/2013 16:31:10,02/11/2013 16:31:10,,838,http://www.gamerosity.com/?product_variation=product-838-variation-3,1,product_variation,,0
963,1,02/11/2013 16:31:16,02/11/2013 16:31:16,,Variation #963 of Survivor Strap,,publish,open,open,,product-838-variation-4,,,02/11/2013 16:31:16,02/11/2013 16:31:16,,838,http://www.gamerosity.com/?product_variation=product-838-variation-4,0,product_variation,,0
1076,1,03/21/2013 16:55:18,03/21/2013 16:55:18,,Variation #1076 of Special Edition Fun Run Tee,,publish,open,open,,product-1072-variation,,,03/21/2013 16:55:18,03/21/2013 16:55:18,,1072,http://www.gamerosity.com/?product_variation=product-1072-variation,154,product_variation,,0
1077,1,03/21/2013 16:55:36,03/21/2013 16:55:36,,Variation #1077 of Special Edition Fun Run Tee,,publish,open,open,,product-1072-variation-2,,,03/21/2013 16:55:36,03/21/2013 16:55:36,,1072,http://www.gamerosity.com/?product_variation=product-1072-variation-2,153,product_variation,,0
1078,1,03/21/2013 16:55:45,03/21/2013 16:55:45,,Variation #1078 of Special Edition Fun Run Tee,,publish,open,open,,product-1072-variation-3,,,03/21/2013 16:55:45,03/21/2013 16:55:45,,1072,http://www.gamerosity.com/?product_variation=product-1072-variation-3,152,product_variation,,0
1079,1,03/21/2013 16:55:52,03/21/2013 16:55:52,,Variation #1079 of Special Edition Fun Run Tee,,publish,open,open,,product-1072-variation-4,,,03/21/2013 16:55:52,03/21/2013 16:55:52,,1072,http://www.gamerosity.com/?product_variation=product-1072-variation-4,151,product_variation,,0
1080,1,03/21/2013 16:55:59,03/21/2013 16:55:59,,Variation #1080 of Special Edition Fun Run Tee,,publish,open,open,,product-1072-variation-5,,,03/21/2013 16:55:59,03/21/2013 16:55:59,,1072,http://www.gamerosity.com/?product_variation=product-1072-variation-5,150,product_variation,,0
1081,1,03/21/2013 16:56:05,03/21/2013 16:56:05,,Variation #1081 of Special Edition Fun Run Tee,,publish,open,open,,product-1072-variation-6,,,03/21/2013 16:56:05,03/21/2013 16:56:05,,1072,http://www.gamerosity.com/?product_variation=product-1072-variation-6,149,product_variation,,0
1082,1,03/21/2013 16:56:13,03/21/2013 16:56:13,,Variation #1082 of Special Edition Fun Run Tee,,publish,open,open,,product-1072-variation-7,,,03/21/2013 16:56:13,03/21/2013 16:56:13,,1072,http://www.gamerosity.com/?product_variation=product-1072-variation-7,148,product_variation,,0
1550,1,06/12/2013 22:12:17,06/12/2013 22:12:17,,Variation #1550 of GameON Collection Smartphone Case,,publish,open,open,,product-1547-variation,,,06/12/2013 22:12:17,06/12/2013 22:12:17,,1547,http://www.gamerosity.com/?product_variation=product-1547-variation,0,product_variation,,0
1551,1,06/12/2013 22:12:21,06/12/2013 22:12:21,,Variation #1551 of GameON Collection Smartphone Case,,publish,open,open,,product-1547-variation-2,,,06/12/2013 22:12:21,06/12/2013 22:12:21,,1547,http://www.gamerosity.com/?product_variation=product-1547-variation-2,1,product_variation,,0
1552,1,06/12/2013 22:13:00,06/12/2013 22:13:00,,Variation #1552 of GameON Collection Smartphone Case,,publish,open,open,,product-1547-variation-3,,,06/12/2013 22:13:00,06/12/2013 22:13:00,,1547,http://www.gamerosity.com/?product_variation=product-1547-variation-3,2,product_variation,,0
1553,1,06/12/2013 22:13:20,06/12/2013 22:13:20,,Variation #1553 of GameON Collection Smartphone Case,,publish,open,open,,product-1547-variation-4,,,06/12/2013 22:13:20,06/12/2013 22:13:20,,1547,http://www.gamerosity.com/?product_variation=product-1547-variation-4,3,product_variation,,0
1554,1,06/12/2013 22:13:40,06/12/2013 22:13:40,,Variation #1554 of GameON Collection Smartphone Case,,publish,open,open,,product-1547-variation-5,,,06/12/2013 22:13:40,06/12/2013 22:13:40,,1547,http://www.gamerosity.com/?product_variation=product-1547-variation-5,4,product_variation,,0
1555,1,06/12/2013 22:14:02,06/12/2013 22:14:02,,Variation #1555 of GameON Collection Smartphone Case,,publish,open,open,,product-1547-variation-6,,,06/12/2013 22:14:02,06/12/2013 22:14:02,,1547,http://www.gamerosity.com/?product_variation=product-1547-variation-6,5,product_variation,,0
1556,1,06/12/2013 22:14:19,06/12/2013 22:14:19,,Variation #1556 of GameON Collection Smartphone Case,,publish,open,open,,product-1547-variation-7,,,06/12/2013 22:14:19,06/12/2013 22:14:19,,1547,http://www.gamerosity.com/?product_variation=product-1547-variation-7,6,product_variation,,0
1569,1,06/14/2013 21:49:11,06/14/2013 21:49:11,,Variation #1569 of ScripTee Junior Basic,,publish,open,open,,product-938-variation-7,,,06/14/2013 21:49:11,06/14/2013 21:49:11,,938,http://www.gamerosity.com/?product_variation=product-938-variation-7,6,product_variation,,0
1570,1,06/14/2013 21:56:52,06/14/2013 21:56:52,,Variation #1570 of ScripTee Unisex Basic,,publish,open,open,,product-803-variation-6,,,06/14/2013 21:56:52,06/14/2013 21:56:52,,803,http://www.gamerosity.com/?product_variation=product-803-variation-6,5,product_variation,,0
1571,1,06/14/2013 21:57:09,06/14/2013 21:57:09,,Variation #1571 of ScripTee Unisex Basic,,publish,open,open,,product-803-variation-7,,,06/14/2013 21:57:09,06/14/2013 21:57:09,,803,http://www.gamerosity.com/?product_variation=product-803-variation-7,6,product_variation,,0
1588,1,06/18/2013 00:43:43,06/18/2013 00:43:43,,Variation #1588 of Youth Gamerosity Bracelets,,publish,open,open,,product-1587-variation,,,06/18/2013 00:43:43,06/18/2013 00:43:43,,1587,http://www.gamerosity.com/?product_variation=product-1587-variation,0,product_variation,,0
1589,1,06/18/2013 00:43:48,06/18/2013 00:43:48,,Variation #1589 of Youth Gamerosity Bracelets,,publish,open,open,,product-1587-variation-2,,,06/18/2013 00:43:48,06/18/2013 00:43:48,,1587,http://www.gamerosity.com/?product_variation=product-1587-variation-2,1,product_variation,,0
1639,1,06/29/2013 01:15:02,06/29/2013 01:15:02,,Variation #1639 of Game On Juniors Hero,,publish,open,open,,product-1638-variation,,,06/29/2013 01:15:02,06/29/2013 01:15:02,,1638,http://www.gamerosity.com/?product_variation=product-1638-variation,0,product_variation,,0
1640,1,06/29/2013 01:15:24,06/29/2013 01:15:24,,Variation #1640 of Game On Juniors Hero,,publish,open,open,,product-1638-variation-2,,,06/29/2013 01:15:24,06/29/2013 01:15:24,,1638,http://www.gamerosity.com/?product_variation=product-1638-variation-2,1,product_variation,,0
1641,1,06/29/2013 01:15:37,06/29/2013 01:15:37,,Variation #1641 of Game On Juniors Hero,,publish,open,open,,product-1638-variation-3,,,06/29/2013 01:15:37,06/29/2013 01:15:37,,1638,http://www.gamerosity.com/?product_variation=product-1638-variation-3,2,product_variation,,0
1642,1,06/29/2013 01:15:58,06/29/2013 01:15:58,,Variation #1642 of Game On Juniors Hero,,publish,open,open,,product-1638-variation-4,,,06/29/2013 01:15:58,06/29/2013 01:15:58,,1638,http://www.gamerosity.com/?product_variation=product-1638-variation-4,3,product_variation,,0
1643,1,06/29/2013 01:16:22,06/29/2013 01:16:22,,Variation #1643 of Game On Juniors Hero,,publish,open,open,,product-1638-variation-5,,,06/29/2013 01:16:22,06/29/2013 01:16:22,,1638,http://www.gamerosity.com/?product_variation=product-1638-variation-5,4,product_variation,,0
1644,1,06/29/2013 01:16:41,06/29/2013 01:16:41,,Variation #1644 of Game On Juniors Hero,,publish,open,open,,product-1638-variation-6,,,06/29/2013 01:16:41,06/29/2013 01:16:41,,1638,http://www.gamerosity.com/?product_variation=product-1638-variation-6,5,product_variation,,0
1645,1,06/29/2013 01:16:58,06/29/2013 01:16:58,,Variation #1645 of Game On Juniors Hero,,publish,open,open,,product-1638-variation-7,,,06/29/2013 01:16:58,06/29/2013 01:16:58,,1638,http://www.gamerosity.com/?product_variation=product-1638-variation-7,6,product_variation,,0
1650,1,06/29/2013 05:23:57,06/29/2013 05:23:57,,Variation #1650 of Hero Unisex Basic,,publish,open,open,,product-1647-variation,,,06/29/2013 05:23:57,06/29/2013 05:23:57,,1647,http://www.gamerosity.com/?product_variation=product-1647-variation,0,product_variation,,0
1651,1,06/29/2013 05:24:21,06/29/2013 05:24:21,,Variation #1651 of Hero Unisex Basic,,publish,open,open,,product-1647-variation-2,,,06/29/2013 05:24:21,06/29/2013 05:24:21,,1647,http://www.gamerosity.com/?product_variation=product-1647-variation-2,1,product_variation,,0
1652,1,06/29/2013 05:24:36,06/29/2013 05:24:36,,Variation #1652 of Hero Unisex Basic,,publish,open,open,,product-1647-variation-3,,,06/29/2013 05:24:36,06/29/2013 05:24:36,,1647,http://www.gamerosity.com/?product_variation=product-1647-variation-3,2,product_variation,,0
1653,1,06/29/2013 05:24:52,06/29/2013 05:24:52,,Variation #1653 of Hero Unisex Basic,,publish,open,open,,product-1647-variation-4,,,06/29/2013 05:24:52,06/29/2013 05:24:52,,1647,http://www.gamerosity.com/?product_variation=product-1647-variation-4,3,product_variation,,0
1654,1,06/29/2013 05:25:08,06/29/2013 05:25:08,,Variation #1654 of Hero Unisex Basic,,publish,open,open,,product-1647-variation-5,,,06/29/2013 05:25:08,06/29/2013 05:25:08,,1647,http://www.gamerosity.com/?product_variation=product-1647-variation-5,4,product_variation,,0
1655,1,06/29/2013 05:25:25,06/29/2013 05:25:25,,Variation #1655 of Hero Unisex Basic,,publish,open,open,,product-1647-variation-6,,,06/29/2013 05:25:25,06/29/2013 05:25:25,,1647,http://www.gamerosity.com/?product_variation=product-1647-variation-6,5,product_variation,,0
1659,1,06/29/2013 05:36:33,06/29/2013 05:36:33,,Variation #1659 of Hero Unisex MicroBurn 3/4 Raglan,,publish,open,open,,product-1658-variation,,,06/29/2013 05:36:33,06/29/2013 05:36:33,,1658,http://www.gamerosity.com/?product_variation=product-1658-variation,0,product_variation,,0
1660,1,06/29/2013 05:37:10,06/29/2013 05:37:10,,Variation #1660 of Hero Unisex MicroBurn 3/4 Raglan,,publish,open,open,,product-1658-variation-2,,,06/29/2013 05:37:10,06/29/2013 05:37:10,,1658,http://www.gamerosity.com/?product_variation=product-1658-variation-2,1,product_variation,,0
1661,1,06/29/2013 05:37:28,06/29/2013 05:37:28,,Variation #1661 of Hero Unisex MicroBurn 3/4 Raglan,,publish,open,open,,product-1658-variation-3,,,06/29/2013 05:37:28,06/29/2013 05:37:28,,1658,http://www.gamerosity.com/?product_variation=product-1658-variation-3,2,product_variation,,0
1662,1,06/29/2013 05:37:48,06/29/2013 05:37:48,,Variation #1662 of Hero Unisex MicroBurn 3/4 Raglan,,publish,open,open,,product-1658-variation-4,,,06/29/2013 05:37:48,06/29/2013 05:37:48,,1658,http://www.gamerosity.com/?product_variation=product-1658-variation-4,3,product_variation,,0
1663,1,06/29/2013 05:38:06,06/29/2013 05:38:06,,Variation #1663 of Hero Unisex MicroBurn 3/4 Raglan,,publish,open,open,,product-1658-variation-5,,,06/29/2013 05:38:06,06/29/2013 05:38:06,,1658,http://www.gamerosity.com/?product_variation=product-1658-variation-5,4,product_variation,,0
1664,1,06/29/2013 05:38:28,06/29/2013 05:38:28,,Variation #1664 of Hero Unisex MicroBurn 3/4 Raglan,,publish,open,open,,product-1658-variation-6,,,06/29/2013 05:38:28,06/29/2013 05:38:28,,1658,http://www.gamerosity.com/?product_variation=product-1658-variation-6,5,product_variation,,0
1667,1,06/29/2013 05:45:35,06/29/2013 05:45:35,,Variation #1667 of Hero Junior MicroBurn Long Sleeve Raglan,,publish,open,open,,product-1666-variation,,,06/29/2013 05:45:35,06/29/2013 05:45:35,,1666,http://www.gamerosity.com/?product_variation=product-1666-variation,0,product_variation,,0
1668,1,06/29/2013 05:46:07,06/29/2013 05:46:07,,Variation #1668 of Hero Junior MicroBurn Long Sleeve Raglan,,publish,open,open,,product-1666-variation-2,,,06/29/2013 05:46:07,06/29/2013 05:46:07,,1666,http://www.gamerosity.com/?product_variation=product-1666-variation-2,1,product_variation,,0
1669,1,06/29/2013 05:46:31,06/29/2013 05:46:31,,Variation #1669 of Hero Junior MicroBurn Long Sleeve Raglan,,publish,open,open,,product-1666-variation-3,,,06/29/2013 05:46:31,06/29/2013 05:46:31,,1666,http://www.gamerosity.com/?product_variation=product-1666-variation-3,2,product_variation,,0
1670,1,06/29/2013 05:46:47,06/29/2013 05:46:47,,Variation #1670 of Hero Junior MicroBurn Long Sleeve Raglan,,publish,open,open,,product-1666-variation-4,,,06/29/2013 05:46:47,06/29/2013 05:46:47,,1666,http://www.gamerosity.com/?product_variation=product-1666-variation-4,3,product_variation,,0
